ARCH,1510,003,Arch Communication,40%,40%,13%,0%,0%,0%,0%,7%,"Mendez, Clarissa A"
ARCH,1510,004,Arch Communication,20%,60%,7%,7%,0%,0%,0%,7%,"Terim, Berrin"
ARCH,1510,005,Arch Communication,25%,69%,6%,0%,0%,0%,0%,0%,"Lee, David M"
ARCH,1510,006,Arch Communication,50%,50%,0%,0%,0%,0%,0%,0%,"Hamidpour, Maryam"
ARCH,2520,001,Arch Foundations II,75%,25%,0%,0%,0%,0%,0%,0%,"Choma, Joseph"
ARCH,2520,002,Arch Foundations II,69%,31%,0%,0%,0%,0%,0%,0%,"Barker, James F"
ARCH,2520,003,Arch Foundations II,33%,42%,17%,8%,0%,0%,0%,0%,"Lee, David M"
ARCH,2520,004,Arch Foundations II,38%,46%,8%,8%,0%,0%,0%,0%,"Mendez, Clarissa A"
ARCH,2520,005,Arch Foundations II,27%,73%,0%,0%,0%,0%,0%,0%,"Mills, Criss B."
ARCH,2700,002,Structures I,83%,17%,0%,0%,0%,0%,0%,0%,"Kleiss, Michael Carl"
ARCH,2710,001,Structures II,66%,21%,7%,3%,3%,0%,0%,0%,"Soltani, Mahmoodreza"
ARCH,3530,001,Studio Genoa,21%,79%,0%,0%,0%,0%,0%,0%,"Schott, Joseph E"
ARCH,4120,001,History Research,86%,14%,0%,0%,0%,0%,0%,0%,"Schott, Joseph E"
ARCH,4120,002,History Research,56%,44%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel"
ARCH,4140,002,Design Seminar,44%,56%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel"
ARCH,4160,001,Field Studies,21%,79%,0%,0%,0%,0%,0%,0%,"Schott, Joseph E"
ARCH,4160,002,Field Studies,56%,44%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel"
ARCH,4520,001,Synthesis Studio,30%,40%,30%,0%,0%,0%,0%,0%,"Brown, Timothy Burl"
ARCH,4520,002,Synthesis Studio,44%,22%,22%,0%,0%,0%,0%,11%,"Wilkerson, Julie Poe"
ARCH,4520,003,Synthesis Studio,11%,56%,33%,0%,0%,0%,0%,0%,"Terim, Berrin"
ARCH,4520,004,Synthesis Studio,20%,70%,10%,0%,0%,0%,0%,0%,"Schafer, George J"
ARCH,4710,001,Arch Hist of Place,22%,78%,0%,0%,0%,0%,0%,0%,"Thomas, James G."
ARCH,4890,001,Internship,45%,45%,9%,0%,0%,0%,0%,0%,"Jennings, Ashley K"
ARCH,6160,002,Field Studies,80%,0%,0%,0%,0%,0%,0%,20%,"Roldan, Miguel"
ARCH,6880,001,Arch Programming,78%,22%,0%,0%,0%,0%,0%,0%,"Edwards, Byron Malet"
ARCH,8110,001,Visualization II,40%,60%,0%,0%,0%,0%,0%,0%,"Hecker, Douglas A."
ARCH,8320,001,Community 1:1,89%,11%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevi"
ARCH,8420,001,Arch Studio II,71%,29%,0%,0%,0%,0%,0%,0%,"Laurence, Peter L"
ARCH,8420,002,Arch Studio II,63%,38%,0%,0%,0%,0%,0%,0%,"Mihalache, Andreea M"
ARCH,8520,006,Design Studio IV,80%,0%,0%,0%,0%,0%,0%,20%,"Roldan, Miguel"
ARCH,8520,008,Design Studio IV,57%,43%,0%,0%,0%,0%,0%,0%,"Houayek, Henrique M"
ARCH,8520,009,Design Studio IV,60%,20%,20%,0%,0%,0%,0%,0%,"Bruhns, Robert A."
ARCH,8610,001,History/Theory II,33%,67%,0%,0%,0%,0%,0%,0%,"Ersoy, Ufuk"
ARCH,8620,001,History/Theory III,89%,11%,0%,0%,0%,0%,0%,0%,"Mihalache, Andreea M"
ARCH,8650,001,Topics in Health Policy,80%,10%,10%,0%,0%,0%,0%,0%,"Joseph, Anjali"
ARCH,8710,001,Structures II,47%,42%,5%,0%,5%,0%,0%,0%,"Albright, Dustin Gra"
ARCH,8730,002,Environmental Sys,93%,7%,0%,0%,0%,0%,0%,0%,"Blouin, Vincent Yves"
ARCH,8740,001,Building Process:TR,86%,14%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl"
ARCH,8820,001,Building Economics,92%,8%,0%,0%,0%,0%,0%,0%,"Silance, Robert T"
ARCH,8920,001,Comprehensive Studio,63%,38%,0%,0%,0%,0%,0%,0%,"Allison, David J"
ARCH,8920,002,Comprehensive Studio,58%,42%,0%,0%,0%,0%,0%,0%,"Heine, Ulrike Ann-So"
ARCH,8920,003,Comprehensive Studio,45%,55%,0%,0%,0%,0%,0%,0%,"Albright, Dustin Gra"
ARCH,8920,004,Comprehensive Studio,36%,64%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz, D"
ARCH,8960,001,A+H Studio: Tectonic,67%,33%,0%,0%,0%,0%,0%,0%,"Edwards, Byron Malet"
ART,1060,001,Foundation Drawing II,70%,17%,0%,4%,9%,0%,0%,0%,"Drew, Carly D"
ART,1520,001,Foundations Art II,76%,20%,0%,4%,0%,0%,0%,0%,"Manson V, Joseph Ric"
ART,2050,001,Beginning Life Drawing,79%,11%,11%,0%,0%,0%,0%,0%,"Thum, Kathleen Ann"
ART,2070,001,Beginning Painting,65%,29%,0%,0%,6%,0%,0%,0%,"McDonald, Todd A"
ART,2100,400,Art Appreciation,35%,48%,9%,9%,0%,0%,0%,0%,"Dorsey, Lydia Jane"
ART,2100,401,Art Appreciation,55%,24%,10%,0%,0%,0%,0%,10%,"Dorsey, Lydia Jane"
ART,2100,402,Art Appreciation,46%,29%,18%,0%,4%,0%,0%,4%,"Dorsey, Lydia Jane"
ART,2100,403,Art Appreciation,24%,59%,14%,0%,0%,0%,0%,3%,"Dorsey, Lydia Jane"
ART,2130,001,Begin Photography,79%,21%,0%,0%,0%,0%,0%,0%,"Eckersley, Amber Nic"
ART,8060,001,Visual Arts Sem II,71%,14%,14%,0%,0%,0%,0%,0%,"Shelnutt, Gregory Wi"
AS,1100,001,Air Force Today II,79%,21%,0%,0%,0%,0%,0%,0%,"Moore, Michael Allen"
AS,1100,002,Air Force Today II,84%,16%,0%,0%,0%,0%,0%,0%,"Moore, Michael Allen"
AS,1100,003,Air Force Today II,67%,25%,8%,0%,0%,0%,0%,0%,"Moore, Michael Allen"
AS,2100,002,Dev of Air Power II,67%,20%,13%,0%,0%,0%,0%,0%,"Mann, Christopher R"
AS,2100,003,Dev of Air Power II,80%,13%,0%,7%,0%,0%,0%,0%,"Mann, Christopher R"
ASL,1010,001,Am Sign Lang I,26%,37%,32%,5%,0%,0%,0%,0%,"Brant, William Alton"
ASL,1010,002,Am Sign Lang I,42%,42%,16%,0%,0%,0%,0%,0%,"Brant, William Alton"
ASL,1010,003,Am Sign Lang I,58%,37%,0%,5%,0%,0%,0%,0%,"Barrett, Michael Alb"
ASL,1020,001,Am Sign Lang I,89%,5%,5%,0%,0%,0%,0%,0%,"Misener Dunn, Kim Ma"
ASL,1020,002,Am Sign Lang I,86%,5%,5%,0%,5%,0%,0%,0%,"Misener Dunn, Kim Ma"
ASL,1020,003,Am Sign Lang I,74%,26%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim Ma"
ASL,2010,001,Am Sign Lang II,31%,23%,38%,0%,0%,0%,0%,8%,"Barrett, Michael Alb"
ASL,2020,001,Am Sign Lang II,26%,16%,42%,11%,5%,0%,0%,0%,"Barrett, Michael Alb"
ASL,2020,002,Am Sign Lang II,64%,9%,9%,9%,0%,0%,0%,9%,"Barrett, Michael Alb"
ASL,3020,001,Advanced Asl II,86%,7%,7%,0%,0%,0%,0%,0%,"Misener Dunn, Kim Ma"
ASL,4600,001,Deaf Literature,70%,20%,10%,0%,0%,0%,0%,0%,"Misener Dunn, Kim Ma"
